AWC_CODE,StreamName,Shape_Leng,Latitude,Longitude
103-70-10380, ,808.8855834,55.47995758,-133.5570068
113-62-10010-2001-3004, ,377.9068121,57.38633728,-135.7665558
108-60-10060-2003, ,1193.08222,56.87965393,-132.9727325
111-40-10200,*Gold Creek,151.1912115,58.29852295,-134.4192047
111-21-10940, ,1822.84564,57.67321014,-133.4772339
112-48-10150,*Big Goose Creek,3222.846328,57.91340637,-135.7323608
104-20-10400, ,1205.85359,54.96255875,-133.1420288
109-52-10050, ,1226.899225,56.68578339,-134.254776
109-44-10390-2003, ,4953.67365,56.8416214,-134.156311
115-32-10250-2060,*18 mile Slough,4092.085957,59.36988449,-135.8315735
109-52-10060-2022, ,1678.396494,56.69471359,-134.2352142
108-40-10150-2029,Shakes Slough,2547.744252,56.7132988,-132.1067657
115-20-10520,Sawmill Creek,1196.634768,58.71668243,-134.9461212
113-56-10030, ,6216.638577,57.54816437,-135.6787567
107-40-10530-2003,North Fork Bradfield River,26682.44366,56.23683167,-131.4893341
102-30-10470, ,1287.217814,54.98188782,-132.3126373
115-32-10250-2971,*NSRAA 24-mi spawning channel 2,378.0718669,59.40243912,-135.9279327
101-11-10390,*Sockeye Creek,3210.631814,54.90447235,-130.7283936
107-40-10470,Tom Creek,11932.39817,56.20951462,-131.6786499
102-40-10110, ,1513.829467,55.20269394,-132.0960236
113-73-10030,Ford Arm Creek,4378.440141,57.58164215,-135.915451
101-45-10755, ,852.5605025,55.55807495,-131.3576202
101-75-10110, ,3282.439195,56.03817749,-131.2112274
111-32-10990,Slocum Creek,2079.233201,58.12393188,-134.0426941
101-71-10040-2015-3009,Butler Creek,887.382796,55.98259735,-130.7579193
111-50-10370,Waydelich Creek,421.2987277,58.38263321,-134.6592407
113-72-10009, ,436.095031,57.66841125,-136.0853729
103-90-10260-2015-3034, ,1015.031532,55.91771317,-133.0600281
103-21-10080,Nutkwa Creek,4029.44326,55.14620972,-132.4599915
113-53-10030-2008, ,263.3313688,57.37841797,-135.2399902
101-90-10620, ,1463.800509,55.53213882,-131.6477966
101-90-10900,Deanna Creek,173.4995017,55.71510696,-131.8647766
102-10-10230, ,2270.797925,54.83720016,-132.0597076
113-73-10030-2008, ,548.3733178,57.5827446,-135.9142761
115-10-10800,Endicott River,11642.88215,58.78172684,-135.2539063
111-32-10320-2032,Wright River,6867.158007,58.52888107,-133.7429352
113-21-10100, ,346.5592894,56.44322586,-134.921936
110-16-10130, ,2117.306234,57.07935715,-133.7793121
115-32-10250-2067-3008,Little Salmon River,6497.873741,59.40230179,-135.9768066
102-40-10600-2004, ,1995.852353,55.22980499,-132.399826
113-66-10010, ,309.2884233,57.32766342,-135.654892
101-45-10690, ,2445.137645,55.4504776,-131.324295
105-10-10320,Kell Bay Creek,1498.386018,56.19278717,-134.1908722
105-10-10170, ,913.5561009,56.22665405,-134.0548553
113-65-10050-2005, ,2384.643212,57.35002518,-135.4965973
105-31-10190, ,549.1281898,56.43976212,-133.9383545
107-40-10530-2002-3001, ,25.7362196,56.22235489,-131.4825745
103-15-10390, ,3067.936734,54.92792892,-132.3584442
113-66-10080, ,1393.941328,57.25201797,-135.5648346
105-31-10290, ,959.8225751,56.37527466,-133.9320221
114-31-10130-2007, ,576.3860269,58.0352478,-135.4823303
113-43-10020,Nakwasina River,1534.963544,57.25551987,-135.3462982
105-10-10160, ,543.0563312,56.19044495,-134.0079498
111-35-10200,Sweetheart Creek,1067.290172,57.94408417,-133.6908875
102-70-10550, ,4.46173287,55.66923523,-132.532135
111-50-10070-2005,Saturday Creek,127.6407563,58.52708435,-134.8174286
109-20-10070, ,2065.361002,56.70241547,-134.7523956
109-10-10050, ,221.7610244,56.34653091,-134.6512909
115-31-10450,*Sullivan Creek,1669.206361,58.9280014,-135.3763428
101-11-11010-2006, ,1459.124153,55.08258438,-130.3292542
106-44-10350, ,2072.731944,56.62615204,-132.8859406
109-52-10280, ,663.4657176,56.64647293,-134.0819855
103-25-10150,Deer Creek,1527.745348,55.24236679,-132.6934204
103-21-10280, ,945.2996483,55.02362442,-132.5485687
110-15-10030-2003, ,763.9365,57.14672089,-133.4156647
113-33-10090, ,218.3030204,56.7003479,-135.1685486
101-75-10300-2019, ,490.3141202,56.18577576,-130.9417725
113-73-10030-2002, ,657.5644151,57.58140945,-135.9137726
101-75-10730-2001, ,751.5747205,55.97621536,-131.1786957
101-71-10040-2006-3005, ,596.7910469,55.83653641,-130.8247986
113-97-10100, ,383.8161875,57.99980545,-136.3737793
113-81-10110,Black River,13255.75657,57.70691299,-136.115921
113-72-10040, ,824.172694,57.63752747,-136.0370789
109-20-10040, ,98.1775925,56.67403412,-134.6329193
113-31-10085, ,165.8730852,56.67661667,-135.1978455
113-81-10130, ,543.3967449,57.67583466,-136.165329
114-71-10320,*Berg River,3204.314619,58.52219009,-136.2316284
110-22-10080, ,1885.632069,57.38948822,-134.2021484
115-32-10250-2060-3012, ,28.82603539,59.35869217,-135.7902832
111-32-10320,Taku River,30815.87636,58.41778946,-133.9671478
112-63-10130,*Funter Creek,1894.583771,58.23531342,-134.8955688
113-32-10050, ,5098.738338,56.84999466,-135.1150513
103-21-10080-2002, ,1823.710199,55.14730453,-132.4556885
101-15-10390,Soule River,6540.596932,55.8118782,-130.1430511
101-11-10650-2003, ,3001.473323,54.97236633,-130.5953064
113-56-10030-2007, ,152.2210127,57.5459938,-135.7650452
112-67-10350,Hasselborg Creek,3382.415996,57.57255554,-134.3618469
103-60-10130,Shinaku Creek,6825.394144,55.60490036,-133.1400604
112-43-10020, ,6448.34827,57.72557449,-135.3639069
106-43-10750-2007, ,852.2992292,56.7688179,-133.2096863
114-33-10290,*Homestead Creek,2499.723814,58.0500679,-135.7323151
113-34-10070, ,180.8056509,56.73111343,-135.0388794
113-57-10010-2005, ,476.3091229,57.58803177,-135.7291107
103-40-10270-2021, ,114.6776516,55.20320892,-132.9356842
112-48-10230-2004, ,2062.494063,57.93613815,-135.8256989
113-41-10280,*Bear Creek,976.7127705,57.01394272,-135.1491089
112-11-10090,Kasnyku Creek,105.705557,57.19186783,-134.8354645
101-75-10300-2019, ,3662.26788,56.18645859,-130.9219818
115-10-10420, ,1547.22915,58.62461472,-135.2345581
113-71-10010, ,693.6259522,57.481884,-135.971756
113-63-10020, ,223.1291165,57.40913391,-135.6832733
114-60-10800,Dundas River,22432.81025,58.38276291,-136.318634
113-21-10200, ,270.7087756,56.33856964,-134.8969727
105-32-10290,*Goose Grunt Creek,1803.548276,56.71966934,-133.7718506
113-64-10010-2003, ,972.3915771,57.45555878,-135.6583252
113-45-10140, ,3022.893746,57.03705597,-135.8446198
101-15-10500-2061-3028, ,384.0192384,56.05183411,-130.0926514
102-10-10050, ,3258.049465,54.90406036,-132.0239868
113-34-10100, ,163.7231701,56.70114899,-135.1080322
112-13-10060-2004, ,2082.444137,57.96998596,-134.9448853
109-43-10060, ,646.4265081,56.62994385,-133.9986115
108-40-10010, ,3864.587669,56.77179718,-132.608139
109-30-10190, ,1726.655021,57.03993988,-134.5655975
112-21-10050-2003, ,363.2541527,57.26025009,-135.0127563
105-42-10050,*Calder Creek,4057.054375,56.20010376,-133.5185699
109-44-10320,2nd South of Cannery,495.8713245,56.87585068,-134.1451569
113-52-10040-2006, ,617.2353058,57.41556931,-135.0773468
101-75-10300-2014-3004, ,1477.600653,56.13120651,-130.9671021
101-75-10150,Eulachon River,15175.75993,56.05744934,-131.1289673
113-62-10090, ,1067.520147,57.31132507,-135.7820892
101-27-10260, ,1508.507458,55.21528244,-131.7471008
109-62-10120, ,3725.03725,56.55191803,-134.0816956
103-60-10840, ,1052.431393,55.34397507,-132.9968414
103-40-10540, ,1228.874911,55.09056091,-132.8097076
101-11-10780, ,2944.440256,54.91792297,-130.4754181
103-60-10350,*Dog Salmon Creek,4287.333652,55.62405777,-132.9900513
113-54-10030, ,672.071038,57.47086334,-135.2650757
106-44-10600-2013-3002, ,1675.307033,56.85803223,-133.1594696
113-73-10010, ,447.1923537,57.59315109,-135.9515228
104-10-10350, ,1376.596823,54.69612885,-132.7549133
115-31-10330,Sherman Creek,183.5682331,58.86914825,-135.1418762
106-30-10740, ,2325.071646,56.05152893,-133.0999908
113-55-10160-2005, ,1129.930178,57.60898972,-135.6070557
113-44-10030,Katlian River,14373.49913,57.17064285,-135.2840271
101-90-10820, ,916.6243106,55.68031311,-132.0368195
113-43-10010-2014, ,314.380161,57.24670029,-135.3423615
106-21-10050,Trout Creek,5481.143005,56.03548431,-132.3784332
113-57-10050-2009, ,576.174303,57.67822266,-135.8701782
109-10-10150, ,730.8228995,56.41902924,-134.6444702
113-11-10090, ,1030.304552,56.27256012,-134.7666626
112-21-10030, ,2484.631012,57.29615784,-134.9524994
110-23-10150,Bowman Creek,6825.632436,57.46684265,-134.1108093
107-40-10470-2056, ,211.8361091,56.27925873,-131.7500153
112-15-10540,*Willie's Creek,1774.615832,58.41620636,-135.0939484
109-20-10160, ,7732.553568,56.86751175,-134.8093109
113-62-10060, ,222.3146665,57.27920151,-135.688858
111-50-10070-2004,Herbert River,3615.981831,58.52116013,-134.8073883
102-60-10660, ,3379.793495,55.49382019,-132.5032196
113-41-10140, ,1440.142959,57.1800766,-135.5185394
101-51-10780, ,1827.188217,55.40473175,-131.0421448
109-42-10010-2004, ,6275.994619,57.01736832,-134.0167694
102-40-10130, ,838.523685,55.19373703,-132.1011505
113-22-10160, ,196.1022562,56.73643875,-134.8354187
112-63-10120, ,1288.567275,58.23921204,-134.8929749
115-20-10620-2003-3009, ,638.3802799,58.67720032,-134.8505096
108-30-10200, ,2036.956449,56.50762177,-132.8799133
114-32-10240,*Lake Creek,2247.229848,57.97403336,-135.6867371
112-11-10150-2010,Cutthroat Creek,561.3750492,57.36871338,-134.9395142
109-62-10361, ,2344.389989,56.36147308,-134.2308502
105-41-10040, ,1494.791668,56.26691818,-133.6224976
113-97-10060, ,1089.486082,57.9545517,-136.3918915
105-31-10295, ,1489.402369,56.36542511,-133.9048615
106-20-10230,McHenry Anch Creek,1901.905415,55.96878433,-132.419754
108-40-10150-2068-3040, ,683.4056586,56.60778809,-131.6617279
105-41-10020,*Port Protection Creek,849.3885922,56.29988861,-133.5852966
106-30-10100-2001, ,1016.173503,56.13267136,-132.6598816
111-33-10300,Speel River,7414.109076,58.12739944,-133.7154541
113-81-10080, ,1627.494915,57.7809906,-136.1985626
113-55-10160-2005-3006, ,143.9705779,57.57992935,-135.6186676
115-20-10100,Berners River,19102.43246,58.84627914,-134.970108
110-33-10050, ,1477.088632,57.44126511,-133.3727417
103-11-10350, ,4481.601383,54.70396805,-132.7201538
101-15-10500-2007, ,433.2354626,55.90811539,-130.0305481
110-34-10030,Rusty River,11806.79453,57.37225723,-133.0681458
113-52-10040-2004, ,376.1417103,57.41556931,-135.0773468
110-23-10190, ,3129.599116,57.4146347,-134.0030365
107-40-10530-2003-3005, ,1461.545396,56.28332901,-131.4070587
111-15-10280, ,1120.006259,57.86093521,-134.302124
101-47-10180,Carlanna Creek,1124.331094,55.35781479,-131.696167
113-63-10010, ,351.6297656,57.38426971,-135.6898041
109-42-10040,Gunnuk Creek,1094.637196,56.97003174,-133.9371338
102-20-10070, ,2613.975423,54.93125916,-132.0257568
110-33-10080,Nancy Creek,4001.798247,57.4484787,-133.3438721
113-58-10090, ,1032.082374,57.70595169,-135.6407623
102-30-10650,Kugel Creek,555.2792161,55.04541016,-132.25354
111-40-10820,Nevada Creek,274.437124,58.22956848,-134.3040009
115-32-10250-2977, ,433.4204385,59.40294266,-135.9343567
109-30-10100, ,1948.937206,57.13140106,-134.3720093
113-51-10044-2002, ,365.6412131,57.48848724,-135.1153259
101-23-10870, ,813.7593423,55.08914566,-131.3796387
102-40-10310, ,970.4289963,55.21398926,-132.1935425
107-30-10760, ,2412.31364,56.18518448,-132.495163
114-31-10130,Game Creek,16773.06976,58.09226227,-135.4696655
111-40-10060,East Creek,61.1673036,58.35741043,-134.5198059
104-10-10250, ,1595.257075,54.77205276,-132.8999329
101-30-10120, ,2652.077245,55.19720459,-130.8209381
113-81-10110-2013, ,643.592472,57.7447052,-135.9548035
113-54-10080, ,577.3621958,57.43844223,-135.4006805
113-31-10080, ,3205.122147,56.76320648,-135.2440338
113-54-10100, ,3866.466878,57.4543457,-135.4194183
109-20-10180, ,261.2117341,56.85604095,-134.7266083
101-71-10040,Chickamin River,63189.97038,55.81881332,-130.9351807
106-30-10670-2004, ,7504.117461,56.01698303,-132.9725189
107-10-10700,Kudays Creek,7490.602788,55.93782043,-132.2763062
101-71-10040-2004,Choca Creek,4203.822671,55.83273315,-130.8555603
112-50-10050,*Wachusett Creek,3257.933775,57.82881927,-135.0090637
109-20-10120, ,270.0737228,56.79302979,-134.6753387
106-10-10100,Ratz Creek,4214.835291,55.88525772,-132.6066132
113-45-10090, ,2930.803684,57.10962677,-135.7859192
113-53-10030-2012, ,949.4068739,57.35420609,-135.2178955
103-40-10410-2005, ,657.8287899,55.22159576,-132.8289948
114-23-10800,*Goose Creek,4757.437483,58.20151138,-136.0427704
101-80-10400-2009, ,1501.683061,55.85606766,-131.9207458
113-21-10040, ,334.1497923,56.48423386,-134.9639587
108-40-10150-2068,Katete River,3553.615758,56.60802078,-131.6618652
113-51-10120-2006, ,308.4677436,57.53154755,-135.3248596
113-41-10150,Starrigavan Creek,5331.298273,57.13171768,-135.3701324
104-30-10330, ,901.5494144,55.2146225,-133.1867828
106-22-10100, ,1127.144005,56.14584732,-132.581192
109-42-10300,Kadake Creek,17487.26817,56.80169296,-133.9719696
107-10-10220, ,496.8724491,55.79766083,-132.0339661
113-65-10070-2006, ,613.3851784,57.36392975,-135.5626678
111-50-10690,Fish Creek,2995.903187,58.32996368,-134.5981903
113-33-10050, ,789.414856,56.78521347,-135.0984802
106-30-10800,Big Creek,2147.783822,56.12469101,-133.1426697
109-42-10050-2002,Sitkum Creek,1570.356382,56.9354248,-133.8692474
113-41-10100, ,2115.66694,57.11434555,-135.5721588
111-40-10100,Lemon Creek,4170.374717,58.35096741,-134.5086517
102-30-10310, ,960.100954,54.93166733,-132.1975098
103-50-10670, ,1050.78752,55.38345337,-133.5485687
105-10-10150-2007, ,403.1561199,56.17056656,-134.0105286
113-65-10040-2006-3003, ,2097.465274,57.34502792,-135.4315033
113-91-10020, ,300.9016445,57.90280151,-136.4928894
103-60-10505, ,157.2607726,55.4759903,-133.1287231
109-43-10030-2015, ,232.3543022,56.71322632,-133.8846283
113-34-10110, ,176.6213057,56.69734955,-135.1138763
101-90-10290-2009, ,219.5270321,55.70763397,-131.4446106
111-32-10320-2052,Fish Creek,3949.967063,58.54314804,-133.6829529
107-40-10640, ,2287.888928,56.19135666,-131.8196564
111-15-10300,Pack Creek,4924.17915,57.90494156,-134.2900238
103-90-10580,Charley Creek,5149.054596,55.96117783,-133.643158
103-70-10270, ,1187.705499,55.56029129,-133.3969421
103-60-10750-2003, ,1501.742481,55.35631943,-132.8833923
104-30-10470, ,339.9389818,55.1546669,-133.1808014
113-13-10020, ,523.1447474,56.34675217,-134.8489227
103-30-10050, ,132.3352731,54.92739868,-132.7870789
106-43-10210,Castle River,3494.973281,56.64593506,-133.2494049
101-71-10280, ,4017.574448,55.72412109,-130.7510223
103-90-10250,Yatuk Creek,2221.73013,55.89346695,-133.1530457
115-20-10620,Cowee Creek,10423.24414,58.67945099,-134.9580841
113-61-10060-2003, ,1296.894897,57.29034042,-135.828949
109-20-10130,*Falls Creek,111.3557981,56.82787704,-134.6940918
107-40-10530-2002,East Fork Bradfield River,16246.69148,56.23683167,-131.4893341
113-41-10060, ,2405.581842,57.01177979,-135.6970367
101-45-10830,Licking Creek,2769.341596,55.55571365,-131.3364258
101-23-10340, ,3362.595851,54.93521118,-130.8900909
102-60-10820,Harris River,20287.87035,55.45862579,-132.6719208
105-10-10100, ,3471.78902,56.20768356,-133.9537964
111-50-10300,Lena Creek,261.1774662,58.39537048,-134.7489471
102-60-10720-2013,*Azalea Creek,721.437118,55.33433914,-132.6967621
114-71-10240, ,2081.932322,58.51307678,-136.2316589
113-32-10040-2005, ,455.9122686,56.85103226,-135.1865845
113-91-10100, ,888.2683258,57.83602524,-136.3588562
109-52-10060,Rowan Creek,8856.394722,56.68280792,-134.2494354
109-10-10270, ,353.6711107,56.63117218,-134.6812439
101-71-10440, ,794.3071666,55.59941864,-130.9725952
103-60-10590, ,2150.24257,55.45017242,-132.9906921
109-45-10130, ,3388.284953,56.782444,-134.2937012
110-14-10070-2007, ,1190.595114,57.17630768,-133.052002
103-30-10160, ,1210.851835,54.75550461,-132.7514648
113-22-10070, ,1311.609103,56.72526169,-134.9824829
105-10-10150, ,449.2447583,56.1697464,-134.0124817
101-30-10830,Humpback Creek,2890.153122,55.03216934,-130.685791
115-32-10250-2030-3002,*Ten Mile Creek,51.26561368,59.28964996,-135.6753235
106-10-10020,*Narrow Point Creek,1689.197527,55.8031044,-132.4955902
113-81-10110-2006-3002, ,832.7961716,57.70842361,-136.0259094
109-42-10030-2003, ,458.1411468,56.98989105,-133.9648743
113-43-10010-2013-3001, ,216.8921661,57.24670029,-135.3423615
103-50-10740,*Santa Rosa Creek,1168.532023,55.40828705,-133.4650879
106-41-10150-2003, ,705.5340338,56.27812576,-133.1613464
101-41-10670,*Nadzaheen Creek,1275.10484,55.23507309,-131.4820404
101-11-10650,Willard Creek,2162.363826,54.97008133,-130.6074677
114-31-10130-2005, ,1431.173273,58.06454468,-135.5134735
113-65-10040-2011, ,816.1017378,57.34792709,-135.3979645
101-45-10940,*Spit Creek,4898.45958,55.37085724,-131.3633728
111-40-10050,*West Creek,89.32459864,58.35731888,-134.5245667
103-50-10890, ,1104.737306,55.45848846,-133.4309998
101-71-10060,Clear Creek,1784.49674,55.82512665,-130.9281006
108-10-10150,Kunk Creek,1588.393779,56.2835083,-132.394165
102-60-10580,Hundred Thousand Creek,2071.937906,55.47276306,-132.3965759
108-40-10500-2103,West Fork Ohmer Creek,2452.683342,56.57741928,-132.7427063
113-31-10060, ,962.0200471,56.77144623,-135.2596893
106-44-10060,Falls Creek,1692.171935,56.68186569,-132.9255676
113-45-10030, ,2490.372294,57.1687088,-135.7688751
112-42-10080,Indian River,1384.225901,57.77823257,-135.1848297
106-10-10110, ,1131.214289,55.89310837,-132.6201172
112-11-10140, ,532.762135,57.36047363,-134.8213501
113-53-10040, ,356.184137,57.44097519,-135.2120209
104-40-10120, ,907.191156,55.46995544,-133.7290649
102-40-10710, ,878.1904695,55.25561142,-132.4733276
114-25-10100,*Homeshore Creek,3434.48168,58.31077957,-135.3735504
110-22-10020,Old Mans Creek,1397.409146,57.32998276,-134.0335541
105-31-10115, ,497.9622162,56.50460815,-133.9859161
112-46-10070, ,4129.503942,57.8231926,-135.5950165
108-60-10032, ,2573.163089,56.90358734,-132.8204193
115-32-10250-2077-3075,*Cliff Creek,635.2415692,59.42186737,-136.132309
112-65-10120,*Jimmy Green Creek,330.0727051,58.17653656,-134.755722
113-62-10020, ,290.3480486,57.37565613,-135.743103
101-80-10730,*Shelokum Creek,507.1731983,55.97851563,-131.6243744
113-22-10270, ,394.7976698,56.57405853,-134.9408569
109-63-10050,Joyce Creek,1271.6329,56.32621384,-134.1688385
108-60-10030,Muddy River,10177.87927,56.90412521,-132.8300934
110-22-10010,*Deer Camp Creek,2004.254416,57.32513428,-133.9685211
102-40-10220, ,656.9544391,55.15144348,-132.1972809
103-40-10090,*Shelikof Creek,1583.358086,55.27617645,-132.9827576
114-31-10130-2011, ,2078.179029,57.99766922,-135.4811249
115-34-10300,Skagway River,6141.736083,59.45233154,-135.3339691
113-45-10070, ,2882.256097,57.14343643,-135.739151
113-51-10010-2007, ,329.2012586,57.62334061,-135.3539124
112-11-10080,Takatz Creek,823.4543506,57.13761139,-134.8619537
112-67-10600,*Kanalku Creek,1633.092492,57.49672318,-134.4105072
113-73-10120,Khaz Creek,1346.787616,57.49676895,-135.9253693
113-34-10120, ,175.7256201,56.68035507,-135.1370544
109-62-10140-2017, ,531.7186035,56.47426224,-134.0352173
109-20-10160-2001-3004, ,989.2444183,56.86458969,-134.8184204
113-43-10010,*Nakwasina River,9187.711994,57.2553215,-135.3587494
113-59-10070, ,10429.41316,57.53867722,-134.973175
101-80-10500, ,1288.258018,55.86484909,-131.9200287
103-21-10350, ,1026.336329,54.99194336,-132.4664154
110-32-10020,Goat Creek,3149.639745,57.57712555,-133.5162964
113-52-10040, ,9487.586518,57.40899277,-135.0697327
101-90-10830, ,486.3614517,55.67494202,-132.0150146
108-40-10602, ,138.5342998,56.5539093,-132.6305084
102-60-10440,Old Franks Creek,2344.782992,55.42762375,-132.467865
113-81-10030-2009, ,311.5360732,57.79932022,-136.2236481
114-80-10450-2004,*Neva Creek,942.9159469,58.41228485,-135.4324341
107-20-10300-2004, ,1189.79796,56.13676071,-132.2562714
115-20-10030,Slate Creek,1617.655109,58.78580475,-135.029953
113-22-10170, ,932.4023392,56.6996727,-134.8748779
113-96-10020,Saltery River,2050.528552,57.90312195,-136.2696228
113-52-10040-2013, ,400.1055328,57.36693573,-135.1414795
109-30-10030,Eliza Creek,1906.157895,57.25649261,-134.2961426
113-41-10137, ,928.5796638,57.20302582,-135.5171661
113-57-10050-2003, ,4960.602048,57.64715958,-135.818512
101-43-10330,Fish Creek,2592.932729,55.39122391,-131.1967926
101-30-10150, ,1865.787367,55.19620895,-130.8191071
115-32-10240, ,99.70255046,59.20298004,-135.4313965
103-50-10800, ,1237.316077,55.44767761,-133.5899658
113-45-10011, ,639.9557401,57.25461578,-135.8013916
101-11-10220,*Eagle Creek,1197.69588,54.84590912,-130.7461395
110-32-10090-2011,Sylvia Creek,337.0337709,57.57035065,-133.3503571
111-16-10300, ,1309.606221,57.95804977,-134.3139954
111-50-10490,Casa Del Sol,3956.388338,58.34472275,-134.6218719
112-11-10127-2005, ,300.5150579,57.31555176,-134.812439
101-23-10650, ,1428.020543,54.95579147,-131.3434753
113-54-10070-2003, ,752.1199111,57.43299484,-135.3972931
101-90-10400, ,999.2796762,55.69578171,-131.6394348
114-25-10120,*East Homeshore Creek,2198.484383,58.30912781,-135.3735199
113-41-10150-2017, ,619.5301604,57.13098145,-135.3647003
112-11-10100, ,433.7081699,57.2025032,-134.8473206
103-70-10400-2003, ,282.0918862,55.47128296,-133.56987
114-40-10300, ,888.4036045,58.07721329,-136.1160278
113-63-10060, ,1055.269681,57.49676514,-135.5613403
101-55-10730,*Bakewell Lake Creek,13350.54555,55.29738617,-130.6489563
103-70-10180, ,1696.814073,55.54472351,-133.3223724
113-57-10100, ,2573.489345,57.7226181,-135.7673645
113-21-10135, ,1276.111028,56.42671967,-134.9284515
113-91-10110,Porcupine River,416.8485041,57.8319397,-136.3532867
105-20-10100, ,2268.145597,56.25149918,-133.9761047
115-32-10250-2070,21 1/2 Mile Creek,534.0814685,59.3952446,-135.8730469
103-11-10505, ,1314.724286,54.85762405,-132.7372589
114-50-10120,*South Anchor Bight Creek,949.0550852,58.1451683,-136.2670288
102-30-10720, ,613.1294562,55.05635071,-132.1147614
103-25-10300,Portage Creek,240.0542208,55.2754364,-132.5439911
106-44-10310,*Crystal Creek,1395.835344,56.61311722,-132.8260345
107-30-10780-2002, ,998.6164712,56.18650436,-132.5084534
113-22-10330, ,1143.196281,56.54172134,-135.0118866
112-11-10060, ,232.7932,57.11091995,-134.7937469
103-60-10770-2002, ,1997.067351,55.35369873,-132.8835297
104-30-10290, ,1035.185674,55.21998978,-133.2642059
103-40-10500, ,80.56516835,55.09578705,-132.8133392
112-43-10100, ,2412.743575,57.73912048,-135.4603424
113-45-10010-2004, ,339.6263416,57.25692749,-135.8001251
107-30-10840, ,411.0745605,56.20666122,-132.4472198
105-41-10030, ,1237.336136,56.27108765,-133.6134491
103-40-10005-2010, ,481.2623805,55.28660965,-133.1048279
103-60-10110, ,1566.778207,55.60372162,-133.1665039
108-40-10150-2010,Andrew Slough,4135.547505,56.69267273,-132.2106018
109-52-10350,Kutlaku Creek,710.9554501,56.62016678,-134.1181946
112-42-10160,Corner Creek,2501.538708,57.73083878,-135.1208496
110-16-10020, ,2561.312688,56.93200684,-133.2530365
103-21-10390,*Clam Creek,697.8283408,54.9382782,-132.4734802
101-75-10300-2044, ,1878.417074,56.31731415,-130.7687073
113-12-10010, ,1976.411937,56.38779831,-134.8094788
103-60-10890,Perlas Pt Creek,649.9015473,55.36711121,-133.0802917
103-40-10840, ,1786.292132,55.19034958,-133.1087036
111-41-10180,Fowler Creek,4103.837861,58.16007614,-134.6958466
109-52-10300, ,2125.117524,56.64384079,-134.0849609
112-11-10130, ,1244.261276,57.33794022,-134.8109741
101-80-10680,Wolverine Creek,9731.158503,55.91735077,-131.7971039
114-31-10130-2022-3003, ,6515.457328,57.96749115,-135.4598999
107-40-10218, ,5272.140729,56.37185287,-131.9963531
101-90-10390-2020, ,876.2245052,55.677742,-131.532547
111-50-10070-2018, ,495.3197683,58.55850983,-134.7541046
113-65-10050-2006, ,752.7041594,57.32227707,-135.4740906
103-60-10430,Airport Creek S,2887.636346,55.57067871,-133.0893555
113-22-10350, ,1263.019034,56.53853226,-135.0098114
115-32-10250-2077-3017,*West Mink Creek,1258.869234,59.4131813,-136.0080719
101-30-10600-2008,*Dicks Creek,4856.720012,55.15440369,-130.3715515
101-51-10340, ,1301.08554,55.23992157,-131.0018768
111-13-10150, ,2917.956811,57.66857529,-134.0921783
113-65-10050, ,10035.01333,57.35264969,-135.494339
113-43-10010-2016, ,257.484561,57.23539352,-135.2773438
101-25-10300, ,1551.926575,55.01945496,-131.4550018
110-23-10100-2004-3006, ,1742.081968,57.5392952,-134.1186676
113-21-10060, ,142.4380516,56.46918106,-134.9463348
113-22-10180, ,4173.441514,56.68133545,-134.852005
107-30-10900, ,437.9552995,56.25317001,-132.3993683
102-60-10840-2051, ,318.7238818,55.50503922,-132.7745056
113-61-10050, ,1396.523288,57.30437469,-135.8248596
106-20-10100,Streets Creek,934.7191729,56.09011841,-132.621933
113-57-10050-2010, ,313.8819921,57.68851089,-135.8792877
101-27-10280, ,1146.276763,55.21747971,-131.7515259
113-54-10070-2017, ,302.3298552,57.3445282,-135.2903748
113-96-10030,Stag River,1586.044695,57.89638519,-136.2758484
101-90-10100,Neets Creek,533.6439163,55.78460693,-131.4947052
103-40-10090,*Shelikof Creek,2083.24913,55.2767868,-132.9624023
114-33-10250,*Chum Creek,2990.673857,58.05239868,-135.7504578
115-32-10250-2060,*18 mile Slough,4092.085957,59.36988449,-135.8315735
107-20-10050,Frosty Creek,632.4648646,56.0572052,-131.9594269
101-11-10580,*Little Creek,1112.360374,54.85391998,-130.6984406
102-60-10720-2004,Cave Creek,1060.595668,55.35031128,-132.7374115
101-23-10360, ,1590.97651,54.93622971,-130.9054871
102-60-10720,Twelvemile Creek,7381.778104,55.36322403,-132.7375641
102-30-10170-2004, ,756.5208552,54.97378922,-132.110199
101-15-10080,Sandfly Creek,2033.637309,55.1628952,-130.1497803
102-60-10460, ,2026.563786,55.42924118,-132.444046
103-60-10730, ,1732.582358,55.35759735,-132.917572
109-62-10240-2002, ,756.7575868,56.36092377,-134.0684357
103-90-10690,Sockeye Creek,3410.20718,56.0394249,-133.3838043
113-31-10110, ,995.1805066,56.62731934,-135.1270142
113-65-10040-2001-3010, ,850.8056789,57.38380051,-135.4054718
110-15-10030,*Cat Creek,1211.753405,57.14506149,-133.4238129
105-31-10270, ,4354.585052,56.38461304,-133.9190674
113-21-10110, ,956.3132716,56.45445251,-134.8991241
103-90-10800, ,2234.869139,56.08160019,-133.3908234
113-41-10150-2012, ,358.9544094,57.10971832,-135.3191223
101-30-10700,Red River,1099.288336,55.14484406,-130.5375214
102-70-10580,Thorne River,10996.63624,55.69657516,-132.5927582
